 #time     Pmom      T        EK        V_LJ        Et
  0.51999998686369509        177.74926799329907        84.252806059076434        15797.401136076831        2390.8152639365567        18188.216400013389     
  0.52999998661107384        176.81598519986377        83.370380325862499        15631.946311099218        2556.1704518069610        18188.116762906178     
  0.53999998635845259        179.76104810930406        86.170758446281454        16157.017208677773        2031.1815313475283        18188.198740025302     
  0.54999998610583134        177.88306519493628        84.379693021722488        15821.192441572966        2366.9762333099166        18188.168674882883     
  0.55999998585321009        180.12602254486902        86.521023994225715        16222.691998917322        1965.4871060751113        18188.179104992432     
  0.56999998560058884        179.23505828739727        85.667216318097900        16062.603059643356        2125.6232250670469        18188.226284710403     
  0.57999998534796759        180.28547853050182        86.674276717258806        16251.426884486027        1936.7952168512802        18188.222101337306     
  0.58999998509534635        179.71985410486903        86.131269225267815        16149.612979737716        2038.6044383287053        18188.217418066422     
  0.59999998484272510        181.64988930704843        87.991152760701212        16498.341142631478        1689.8643227076700        18188.205465339146     
  0.60999998459010385        182.03326156752513        88.362955511762777        16568.054158455521        1620.1568410799330        18188.210999535455     
  0.61999998433748260        181.95529867389860        88.287281908020333        16553.865357753813        1634.3599519206452        18188.225309674457     
  0.62999998408486135        176.70399062270042        83.264800805299743        15612.150150993701        2576.0192075634932        18188.169358557192     
  0.63999998383224010        181.23599983110842        87.590633692750686        16423.243817390754        1764.9795616779745        18188.223379068728     
  0.64999998357961886        178.30524830204425        84.780697525476370        15896.380786026819        2291.8594977289154        18188.240283755735     
  0.65999998332699761        178.89684011321722        85.344211739983990        16002.039701246998        2186.1579239652656        18188.197625212262     
  0.66999998307437636        179.70729852621864        86.119235049577256        16147.356571795735        2040.8527275058982        18188.209299301634     
  0.67999998282175511        178.75067715905715        85.204812226190640        15975.902292410745        2212.3193983447131        18188.221690755458     
  0.68999998256913386        178.63903161609207        85.098409644626997        15955.951808367561        2232.2736267225805        18188.225435090142     
  0.69999998231651261        177.27261805342718        83.801549630710170        15712.790555758156        2475.4549963623699        18188.245552120527     
  0.70999998206389137        177.31424819612292        83.840913635616744        15720.171306678139        2468.0513877313847        18188.222694409524     
  0.71999998181127012        181.73231367610143        88.071023557517137        16513.316917034463        1674.9136880713299        18188.230605105793     
  0.72999998155864887        179.71138202098473        86.123148874379552        16148.090413946165        2040.1057570228011        18188.196170968968     
  0.73999998130602762        180.01653762860383        86.415876852774801        16202.976909895275        1985.1884820093551        18188.165391904629     
  0.74999998105340637        179.25439187463380        85.685698683586153        16066.068503172404        2122.1208055123752        18188.189308684778     
  0.75999998080078512        180.51575803264024        86.895837061596580        16292.969449049358        1895.2265129226848        18188.195961972044     
  0.76999998054816388        179.43268562965196        85.856236459385215        16098.044336134728        2090.1985347470486        18188.242870881775     
  0.77999998029554263        176.79618726915740        83.351711554429301        15628.445916455494        2559.7773500732310        18188.223266528723     
  0.78999998004292138        181.49398711117524        87.840179620030511        16470.033678755721        1718.1564607723958        18188.190139528117     
  0.79999997979030013        177.85540118425041        84.353449947761732        15816.271865205325        2371.9346455639002        18188.206510769225     
  0.80999997953767888        180.23790261076516        86.628537433407146        16242.850768763841        1945.3471866872849        18188.197955451127     
  0.81999997928505763        178.51930810295224        84.984382308151538        15934.571682778413        2253.6258180213217        18188.197500799735     
  0.82999997903243639        172.78414370371294        79.611627507800861        14927.180157712661        3261.0744088969873        18188.254566609648     
  0.83999997877981514        177.51720246178351        84.032952452954234        15756.178584928919        2432.0053781489050        18188.183963077823     
  0.84999997852719389        177.33554610955701        83.861055770599506        15723.947956987407        2464.2837672383143        18188.231724225723     
  0.85999997827457264        178.81593888439070        85.267039997616479        15987.569999553090        2200.6741895512105        18188.244189104302     
  0.86999997802195139        179.53448161419223        85.953680235937895        16116.315044238356        2071.9153147392240        18188.230358977580     
  0.87999997776933014        178.61994658536312        85.080227515087941        15952.542659078988        2235.6535308281577        18188.196189907147     
  0.88999997751670890        179.55495180235917        85.973281911326708        16119.990358373758        2068.2463142460879        18188.236672619845     
  0.89999997726408765        179.86669601333597        86.272075559343477        16176.014167376901        2012.1644046286633        18188.178572005563     
  0.90999997701146640        176.58087366676398        83.148813186447057        15590.402472458823        2597.7877577412587        18188.190230200082     
  0.91999997675884515        176.18002640351918        82.771737876119218        15519.700851772353        2668.5262668411033        18188.227118613457     
  0.92999997650622390        182.48153302471673        88.798693053468696        16649.754947525380        1538.4310807332072        18188.186028258588     
  0.93999997625360265        179.48744230049434        85.908645182862074        16107.870971786639        2080.3308263516797        18188.201798138318     
  0.94999997600098141        181.09551401942491        87.454893861225941        16397.792598979864        1790.3903634374035        18188.182962417268     
  0.95999997574836016        176.67291948342631        83.235521276792610        15606.660239398614        2581.5693333690815        18188.229572767697     
  0.96999997549573891        176.34553578472892        82.927327976541591        15548.873995601547        2639.3064919116896        18188.180487513237     
  0.97999997524311766        177.68065800684059        84.187776612650225        15785.208114871917        2403.0499512890833        18188.258066161001     
  0.98999997499049641        181.01400411986765        87.376185833353233        16383.034843753730        1805.1798696410121        18188.214713394744     
  0.99999997473787516        180.41463510492261        86.798508160113045        16274.720280021196        1913.4878528787312        18188.208132899927     
   1.0099999744852539        177.69068094800227        84.197274922039185        15786.989047882347        2401.1797260597350        18188.168773942081     
   1.0199999742326327        177.42900390412524        83.949470470426931        15740.525713205050        2447.6519812425986        18188.177694447648     
   1.0299999739800114        179.47223346725247        85.894086895263968        16105.141292861994        2083.0462037218058        18188.187496583800     
   1.0399999737273902        178.50266437974901        84.968536508451521        15931.600595334661        2256.5903469851405        18188.190942319801     
   1.0499999734747689        182.40378604012847        88.723043098061268        16635.570580886488        1552.6781876359842        18188.248768522473     
   1.0599999732221477        179.36624692219112        85.792668093206501        16086.125267476220        2102.1282093657314        18188.253476841950     
   1.0699999729695264        179.81718758404372        86.224589201693789        16167.110475317586        2021.0106975056735        18188.121172823259     
   1.0799999727169052        183.42300238645075        89.717327478559781        16821.998902229960        1366.2395812126067        18188.238483442565     
   1.0899999724642839        180.19042611976437        86.582905773926072        16234.294832611138        1953.9254944367797        18188.220327047919     
   1.0999999722116627        179.23706012047731        85.669129921684217        16062.961860315791        2125.2891944394541        18188.251054755245     
   1.1099999719590414        178.39972913904552        84.870568951692846        15913.231678442407        2275.0299500316646        18188.261628474072     
   1.1199999717064202        179.19396946427608        85.627943179637157        16055.239346181967        2133.0087467509684        18188.248092932936     
   1.1299999714537989        182.05515758002940        88.384214403971569        16572.040200744668        1616.1683224178034        18188.208523162473     
   1.1399999712011777        178.79041299142693        85.242698073720035        15983.005888822507        2205.2093189720463        18188.215207794554     
   1.1499999709485564        177.33998847613390        83.865257367240744        15724.735756357639        2463.4915255588312        18188.227281916472     
   1.1599999706959352        176.79298007110046        83.348687473121331        15627.878901210250        2560.3189529491974        18188.197854159447     
   1.1699999704433139        179.34991263974894        85.777043103694808        16083.195581942777        2105.0480630750867        18188.243645017865     
   1.1799999701906927        179.77532458093728        86.184446208483592        16159.583664090673        2028.5501291299354        18188.133793220608     
   1.1899999699380714        181.19651959674715        87.552476570598358        16416.089356987191        1772.0886677634198        18188.178024750610     
   1.1999999696854502        181.47589032154218        87.822663381323721        16466.749383998198        1721.4496975505233        18188.199081548722     
   1.2099999694328289        178.26862068498130        84.745869655802025        15889.850560462881        2298.3573266108483        18188.207887073728     
   1.2199999691802077        176.63576732378118        83.200518128162614        15600.097149030491        2588.1758580159390        18188.273007046431     
   1.2299999689275865        178.34159273104345        84.815263194254356        15902.861848922692        2285.3672807123721        18188.229129635063     
   1.2399999686749652        183.79527302690693        90.081873032094080        16890.351193517639        1297.7737178487644        18188.124911366405     
   1.2499999684223440        180.30733507626150        86.695293552808565        16255.367541151607        1932.8259210701335        18188.193462221741     
   1.2599999681697227        176.60772818909942        83.174105749639423        15595.144828057391        2593.0980373183993        18188.242865375789     
   1.2699999679171015        179.74422318243379        86.154628713217491        16153.992883728279        2034.2325394242080        18188.225423152486     
   1.2799999676644802        179.74052553372576        86.151084051039746        16153.328259569951        2034.8449619701009        18188.173221540052     
   1.2899999674118590        176.86683745918913        83.418341847507222        15640.939096407605        2547.3379512371839        18188.277047644788     
   1.2999999671592377        181.98806562077749        88.319082742379805        16559.828014196213        1628.4164199672257        18188.244434163440     
   1.3099999669066165        173.87446533108033        80.619545851117508        15116.164847084532        3072.0556725688361        18188.220519653369     
   1.3199999666539952        182.16188505194162        88.487872975138060        16591.476182838385        1596.6949228185626        18188.171105656947     
   1.3299999664013740        176.44274356432106        83.018778017345966        15566.020878252370        2622.1661657444074        18188.187043996775     
   1.3399999661487527        178.88082423726837        85.328931412811940        15999.174639902240        2189.0546206280492        18188.229260530290     
   1.3499999658961315        174.20950053165527        80.930533534636766        15174.475037744392        3013.7706944121246        18188.245732156516     
   1.3599999656435102        177.61024647172562        84.121065737992282        15772.699825873553        2415.5251040021212        18188.224929875672     
   1.3699999653908890        180.23773695739018        86.628378196056943        16242.820911760677        1945.3662613104948        18188.187173071172     
   1.3799999651382677        181.29233524125874        87.645095512610567        16433.455408614482        1754.7127298244582        18188.168138438941     
   1.3899999648856465        182.15466087167744        88.480854606068903        16590.160238637920        1598.0159585596816        18188.176197197601     
   1.3999999646330252        178.59327295386302        85.054819051661312        15947.778572186497        2240.4507800922702        18188.229352278766     
   1.4099999643804040        177.51749888813171        84.033233097327567        15756.231205748920        2431.9822084827410        18188.213414231661     
   1.4199999641277827        177.81674542204263        84.316786539966728        15809.397476243761        2378.7999970883188        18188.197473332079     
   1.4299999638751615        179.62161123775024        86.037128596388015        16131.961611822753        2056.2175892316827        18188.179201054438     
   1.4399999636225402        182.69803971362913        89.009529907207437        16689.286857601393        1498.9199175526992        18188.206775154093     
   1.4499999633699190        178.78952585805141        85.241852150791473        15982.847278273402        2205.3445830190149        18188.191861292416     
   1.4599999631172977        177.26433147803783        83.793715238281791        15711.321607177835        2476.8980288578873        18188.219636035723     
   1.4699999628646765        179.04013989097265        85.480991179144198        16027.685846089536        2160.5358931226265        18188.221739212164     
   1.4799999626120552        176.85543058895985        83.407582210150366        15638.921664403195        2549.3275921101372        18188.249256513333     
   1.4899999623594340        177.41601673462543        83.937181317282381        15738.221496990445        2449.9845501552845        18188.206047145730     
   1.4999999621068127        178.56707779227509        85.029870056726509        15943.100635636221        2245.0765892199220        18188.177224856143     
   1.5099999618541915        176.18326959600390        82.774785294768506        15520.272242769095        2667.8707038979414        18188.142946667038     
   1.5199999616015702        182.87324587791602        89.180330821132657        16721.312028962373        1466.8895425134140        18188.201571475787     
   1.5299999613489490        183.38306082870281        89.678258663743250        16814.673499451859        1373.5576304521767        18188.231129904038     
   1.5399999610963278        178.08629949183563        84.572613511188806        15857.365033347900        2330.8885855351327        18188.253618883035     
   1.5499999608437065        178.64501925743519        85.104114414638360        15957.021452744691        2231.2239637132757        18188.245416457969     
   1.5599999605910853        177.35583372467542        83.880244683132588        15727.545878087360        2460.7139276599924        18188.259805747351     
   1.5699999603384640        171.18417265304703        78.144055911755260        14652.010483454111        3536.1809044267388        18188.191387880848     
   1.5799999600858428        178.32523067195550        84.799701051216360        15899.943947103067        2288.2532028855658        18188.197149988635     
   1.5899999598332215        180.90587605161122        87.271829306669105        16363.467995000457        1824.7380518075620        18188.206046808020     
   1.5999999595806003        180.63893099642578        87.014462377417289        16315.211695765742        1872.9970129915189        18188.208708757262     
   1.6099999593279790        181.87250717076847        88.206956972216645        16538.804432290621        1649.4155869921924        18188.220019282813     
   1.6199999590753578        182.52443089282602        88.840447660666740        16657.583936375013        1530.5988432600620        18188.182779635074     
   1.6299999588227365        181.51775670172592        87.863189328071869        16474.347999013477        1713.8939170143681        18188.241916027844     
   1.6399999585701153        179.81397717975256        86.221510371201504        16166.533194600283        2021.6987724643229        18188.231967064607     
   1.6499999583174940        178.25308552626109        84.731099999020088        15887.081249816267        2301.1470660685177        18188.228315884786     
   1.6599999580648728        175.82895774841120        82.442193021046890        15457.911191446292        2730.2985231996217        18188.209714645913     
   1.6699999578122515        176.88647306856532        83.436864945696755        15644.412177318141        2543.8328987721593        18188.245076090301     
   1.6799999575596303        178.61355848066052        85.074142061664872        15951.401636562163        2236.8036296127675        18188.205266174929     
   1.6899999573070090        177.61242203395349        84.123126562045854        15773.086230383598        2415.1530341355956        18188.239264519194     
   1.6999999570543878        176.15619111144275        82.749343111709706        15515.501833445571        2672.7283193763387        18188.230152821910     
   1.7099999568017665        179.72767040214353        86.138761355150692        16151.017754090755        2037.1896185024907        18188.207372593246     
   1.7199999565491453        178.03198192971061        84.521030906188770        15847.693294910394        2340.5050070225857        18188.198301932978     
   1.7299999562965240        178.80761673805563        85.259103476115698        15986.081901771693        2202.1403913030390        18188.222293074730     
   1.7399999560439028        177.68813421163244        84.194861438963031        15786.536519805568        2401.6807052436216        18188.217225049189     
   1.7499999557912815        175.60952198037353        82.236544560467465        15419.352105087650        2768.8337884457701        18188.185893533420     
   1.7599999555386603        180.86520331504312        87.232591387178402        16356.110885095952        1832.0697346880240        18188.180619783976     
   1.7699999552860390        179.90774042491356        86.311453506128174        16183.397532399033        2004.7428003334339        18188.140332732466     
   1.7799999550334178        176.11484621965997        82.710504157265277        15508.219529487240        2680.0309935609262        18188.250523048166     
   1.7899999547807965        179.49184389454007        85.912858732431800        16108.661012330964        2079.5482440786122        18188.209256409576     
   1.7999999545281753        178.14331189194652        84.626772191550174        15867.519785915658        2320.6264516316651        18188.146237547324     
   1.8099999542755540        177.24337569351346        83.773904605951884        15707.607113615977        2480.5834671801413        18188.190580796119     
   1.8199999540229328        177.76040102424847        84.263360459470960        15799.380086150806        2388.7874296385080        18188.167515789315     
   1.8299999537703115        179.83358198266305        86.240312556573883        16170.058604357602        2018.0989839082631        18188.157588265865     
   1.8399999535176903        180.78340487715488        87.153705277272806        16341.319739488650        1846.8720789218992        18188.191818410549     
   1.8499999532650691        178.59505282990679        85.056514387512493        15948.096447658592        2240.1112329209891        18188.207680579580     
   1.8599999530124478        178.33334587891596        84.807419339650835        15901.391126184531        2286.8460487984971        18188.237174983027     
   1.8699999527598266        175.46484311457905        82.101096451263615        15393.955584611927        2794.2776558708706        18188.233240482798     
   1.8799999525072053        181.01065186363533        87.372949568261902        16382.428044049106        1805.7500622146883        18188.178106263793     
   1.8899999522545841        178.85990112245048        85.308971278754044        15995.432114766383        2192.8109908504916        18188.243105616875     
   1.8999999520019628        181.54503233963911        87.889596712534981        16479.299383600308        1708.8978153206922        18188.197198921000     
   1.9099999517493416        177.85887985941110        84.356749719585196        15816.890572422224        2371.3208668470111        18188.211439269235     
   1.9199999514967203        175.65102578092780        82.275420954379115        15426.641428946084        2761.5770098787975        18188.218438824882     
   1.9299999512440991        180.17331895690953        86.566466303861958        16231.212431974116        1956.9773996877111        18188.189831661828     
   1.9399999509914778        183.74366036605275        90.031287265907508        16880.866362357658        1307.3518972128236        18188.218259570480     
   1.9499999507388566        179.31433732738802        85.743017523094181        16076.815785580158        2111.3738361179135        18188.189621698071     
   1.9599999504862353        182.87390173775566        89.180970498107399        16721.431968395136        1466.7458124364653        18188.177780831600     
   1.9699999502336141        179.29828546439285        85.727667121255706        16073.937585235446        2114.2596449098728        18188.197230145321     
   1.9799999499809928        177.79564058269855        84.296772827232317        15805.644905106059        2382.5415172951048        18188.186422401162     
   1.9899999497283716        177.36317523440059        83.887189144609721        15728.847964614322        2459.3772860238814        18188.225250638203     
   1.9999999494757503        176.78025762390422        83.336691961530533        15625.629742786974        2562.5729578138785        18188.202700600854     
   2.0099999492231291        177.48397105854292        84.001493287225813        15750.279991354839        2437.9031741418976        18188.183165496735     
   2.0199999489705078        179.41903096532189        85.843169793427052        16095.594336267572        2092.6424340626436        18188.236770330215     
   2.0299999487178866        181.46740840497134        87.814454168577782        16465.210156608333        1723.0191768483503        18188.229333456682     
   2.0399999484652653        178.86802955540256        85.316725325419640        15996.885998516183        2191.3430905284868        18188.229089044671     
   2.0499999482126441        177.25854770897274        83.788247295717781        15710.296367947085        2477.9188563085913        18188.215224255677     
   2.0599999479600228        176.79698152279320        83.352460468189051        15628.586337785446        2559.6259623329993        18188.212300118445     
   2.0699999477074016        176.36613410393042        82.946702023374826        15552.506629382780        2635.7089029119365        18188.215532294718     
   2.0799999474547803        175.41190332104691        82.051562204566238        15384.667913356170        2803.5275823901916        18188.195495746360     
   2.0899999472021591        175.06604190414873        81.728317407960347        15324.059513992566        2864.1731614730052        18188.232675465573     
   2.0999999469495378        180.52522272598506        86.904949440710666        16294.678020133249        1893.5225167024773        18188.200536835728     
   2.1099999466969166        179.90558085686484        86.309381395855837        16183.009011722968        2005.1990692684326        18188.208080991400     
   2.1199999464442953        176.52788174113374        83.098914752031177        15581.046516005847        2607.2198282871864        18188.266344293032     
   2.1299999461916741        179.74771603349217        86.157977118018508        16154.620709628471        2033.5084922596407        18188.129201888110     
   2.1399999459390529        179.77295085170189        86.182170287809143        16159.156928964214        2029.0593494000877        18188.216278364300     
   2.1499999456864316        179.12850962110119        85.565394557538610        16043.511479538489        2144.7351790467033        18188.246658585191     
   2.1599999454338104        175.42239640344459        82.061379093139379        15386.508579963633        2801.6962868071637        18188.204866770797     
   2.1699999451811891        177.45824867996461        83.977146732160421        15745.715012280078        2442.4833592966565        18188.198371576735     
   2.1799999449285679        179.72274307261654        86.134038340122018        16150.132188772879        2038.0649622832702        18188.197151056149     
   2.1899999446759466        178.75884525132443        85.212599348231848        15977.362377793472        2210.8565881089589        18188.218965902430     
   2.1999999444233254        178.68964701432344        85.146639866942778        15964.994975051770        2223.1942672236637        18188.189242275432     
   2.2099999441707041        181.07244070694469        87.432610089519997        16393.614391784999        1794.5747511113448        18188.189142896343     
   2.2199999439180829        177.09926051657456        83.637728201380185        15682.074037758784        2506.1664049316973        18188.240442690483     
   2.2299999436654616        177.79388873715820        84.295111659416008        15805.333436140501        2382.8825573342669        18188.215993474769     
   2.2399999434128404        178.38111203812755        84.852856351890694        15909.910565979504        2278.2773618668411        18188.187927846346     
   2.2499999431602191        177.80203416792364        84.302835611337258        15806.781677125737        2381.4466007803380        18188.228277906073     
   2.2599999429075979        178.64270149090657        85.101906122584410        15956.607397984577        2231.6414125248461        18188.248810509423     
   2.2699999426549766        179.51757935292227        85.937496791287288        16113.280648366366        2074.9114150016831        18188.192063368049     
   2.2799999424023554        179.12160125299582        85.558794761165970        16042.274017718621        2145.9174810051059        18188.191498723725     
   2.2899999421497341        177.70934636279273        84.214964759176070        15790.305892345512        2397.9154821486591        18188.221374494169     
   2.2999999418971129        175.78491942661418        82.400901060856640        15450.168948910621        2738.0277334003549        18188.196682310976     
   2.3099999416444916        182.65559889577349        88.968180821263132        16681.533903986838        1506.6268826621983        18188.160786649038     
   2.3199999413918704        179.59936700172622        86.015820339788661        16127.966313710374        2060.2040069902937        18188.170320700669     
   2.3299999411392491        181.63111941964223        87.972969444352898        16494.931770816169        1693.2827835008309        18188.214554317001     
   2.3399999408866279        178.28038912464257        84.757059057157193        15891.948573216972        2296.2889066608354        18188.237479877807     
   2.3499999406340066        179.80361917003952        86.211577244385552        16164.670733322291        2023.5658993544803        18188.236632676773     
   2.3599999403813854        179.25149070063566        85.682925115733525        16065.548459200036        2122.6301789905760        18188.178638190613     
   2.3699999401287641        181.39013592371143        87.739683761126770        16451.190705211269        1737.0191109290431        18188.209816140312     
   2.3799999398761429        173.17563060568745        79.972797428473385        14994.899517838759        3193.2398701390416        18188.139387977801     
   2.3899999396235216        178.46460147526957        84.932303945938173        15924.806989863408        2263.3720687069622        18188.179058570371     
   2.3999999393709004        179.19806822405312        85.631860413953035        16055.973827616195        2132.2673959700442        18188.241223586239     
   2.4099999391182791        177.58939843527457        84.101318497607267        15768.997218301361        2419.1954500755141        18188.192668376876     
   2.4199999388656579        178.68842826399325        85.145478387883315        15964.777197728123        2223.4008468948218        18188.178044622946     
   2.4299999386130366        180.51876494703180        86.898731994671209        16293.512249000853        1894.7118067450658        18188.224055745919     
   2.4399999383604154        179.24176860638622        85.673630968387386        16063.805806572635        2124.3724132083753        18188.178219781010     
   2.4499999381077942        176.28977330081293        82.874891121205295        15539.042085225994        2649.3185433469148        18188.360628572907     
   2.4599999378551729        177.36476396219891        83.888691987644080        15729.129747683266        2459.1042801465046        18188.234027829771     
   2.4699999376025517        179.95068216385570        86.352661363298708        16191.124005618507        1997.1050725091309        18188.229078127639     
   2.4799999373499304        180.10422065490152        86.500080793891883        16218.765148854729        1969.4644037163857        18188.229552571116     
   2.4899999370973092        181.33465923860459        87.686023043148992        16441.129320590437        1747.0836674025913        18188.212987993029     
   2.4999999368446879        176.08349609256740        82.681060256483278        15502.698798090614        2685.5158391709660        18188.214637261579     
   2.5099999365920667        175.79877219691951        82.413888815851735        15452.604152972201        2735.5946849539132        18188.198837926113     
   2.5199999363394454        180.52005471951540        86.899973749164857        16293.745077968411        1894.4778377602865        18188.222915728697     
   2.5299999360868242        177.89732443521748        84.393221443224149        15823.729020604527        2364.4707549506352        18188.199775555164     
   2.5399999358342029        178.10761269841569        84.592857869676948        15861.160850564429        2327.0599003236644        18188.220750888093     
   2.5499999355815817        176.60099199533462        83.167760996630008        15593.955186868126        2594.2283828994832        18188.183569767611     
   2.5599999353289604        176.60555220067101        83.172056181610529        15594.760534051973        2593.4769935718055        18188.237527623780     
   2.5699999350763392        180.49753734322346        86.878295965248839        16289.680493484157        1898.5149942925486        18188.195487776706     
   2.5799999348237179        176.73334431962107        83.292466651727295        15617.337497198867        2570.8599704708499        18188.197467669717     
   2.5899999345710967        174.25032489611257        80.968468603735445        15181.587863200395        3006.5804065675720        18188.168269767968     
   2.5999999343184754        177.97616668947262        84.468042425277204        15837.757954739476        2350.4678454041364        18188.225800143613     
   2.6099999340658542        182.34358824445346        88.664491130300746        16624.592086931389        1563.6083472412222        18188.200434172610     
   2.6199999338132329        179.46994997136832        85.891901180601181        16104.731471362720        2083.5063075884314        18188.237778951152     
   2.6299999335606117        180.15491316106977        86.548780629526860        16227.896368036287        1960.3132196959127        18188.209587732199     
   2.6399999333079904        175.48089048769722        82.116114470280493        15396.771463177593        2791.4818416484854        18188.253304826078     
   2.6499999330553692        179.28692373469289        85.716802725998875        16071.900511124788        2116.3165627242124        18188.217073849002     
   2.6599999328027479        180.91466317778952        87.280307607288051        16365.057676366510        1823.1657868466937        18188.223463213202     
